microchip;species;sex;size;potentDangerous;neighborhood
956017000013625;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000013664;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000013692;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000013728;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014938;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014940;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014942;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014949;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014953;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014960;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014968;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014977;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014985;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014987;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014989;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014992;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014993;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014996;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000014998;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000014999;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015007;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015009;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015014;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015015;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015017;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015018;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015021;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015023;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015029;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015034;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015040;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015044;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015048;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015050;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015051;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015052;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015053;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015054;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015056;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015068;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015072;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015077;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015084;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015087;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015090;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015104;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015105;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015106;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015107;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015109;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015112;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015113;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015122;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015123;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015124;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015132;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015133;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015135;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015136;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015142;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015145;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015146;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015152;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015154;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015157;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015159;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015160;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015165;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015174;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015176;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015183;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015186;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015192;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015193;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015195;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015196;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015199;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015200;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015202;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015207;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015209;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015213;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015220;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015229;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015232;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015235;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015237;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015240;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015241;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015250;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015260;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015266;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015274;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015276;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015281;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015282;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015283;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015296;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015299;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015300;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015303;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015304;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015310;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015315;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015318;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015325;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015331;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015334;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015337;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015341;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015343;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015348;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015349;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015350;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015354;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015358;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015363;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015364;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015366;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015374;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015377;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015380;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015382;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015385;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015396;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015400;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015402;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015403;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015406;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015408;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015412;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015423;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015428;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015429;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015431;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015432;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015435;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015437;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015439;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015442;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015443;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015444;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015446;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015451;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015452;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015453;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015454;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015455;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015457;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015458;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015459;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015460;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015464;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015465;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015466;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015469;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015472;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015473;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015474;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015475;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015477;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015480;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015481;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015483;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015484;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015485;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015486;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015487;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015489;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015492;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015494;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015495;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015496;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015501;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015502;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015503;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015504;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015507;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015509;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015511;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015513;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015515;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015517;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015518;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015519;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015520;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015521;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015522;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015523;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015528;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015530;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015531;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015532;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015534;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015537;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015538;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015539;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015541;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015544;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015546;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015549;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015553;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015557;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015559;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015560;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015561;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015563;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015565;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015566;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015570;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015571;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015573;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015574;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015576;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015577;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015578;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015579;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015587;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015591;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015596;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015598;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015600;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015602;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015603;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015604;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015607;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015609;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015610;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015611;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015612;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015614;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015615;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015616;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015617;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015618;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015619;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015621;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015623;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015624;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015626;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015631;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015632;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015633;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015634;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015635;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015636;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015641;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015642;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015644;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015645;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015648;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015655;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015656;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015657;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015659;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015665;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015666;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015668;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015669;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015672;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015674;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015678;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015679;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015681;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015685;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015686;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015687;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015688;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015691;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015692;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015694;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015697;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015698;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015700;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015701;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015702;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015703;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015708;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015709;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015710;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015712;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015714;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015715;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015716;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015718;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015722;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015723;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015724;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015726;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015727;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015728;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015729;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015730;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015731;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015732;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015734;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015736;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015738;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015739;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015740;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015741;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015742;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015744;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015750;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015754;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015755;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015756;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015757;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015760;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015761;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015763;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015764;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015765;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015770;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015774;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015775;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015776;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015777;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015778;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015779;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015780;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015784;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015787;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015788;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015789;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015792;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015794;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015797;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015800;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015801;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015802;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015806;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015807;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015808;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015809;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015815;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015817;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015820;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015822;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015823;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015827;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015828;CANINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015829;FELINO;HEMBRA;MEDIANO;NO;SIN IDENTIFICAR
956017000015831;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015832;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015833;FELINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
956017000015834;CANINO;MACHO;MEDIANO;NO;SIN IDENTIFICAR
